draft_year,pick,player,cluster,cluster_label,pca_x,pca_y,age_at_draft,height,weight,wingspan,has_combine,pos,ws_first4,surplus
2003,5,Dwyane Wade,0,wings/mid-size,-0.4771477833129198,0.11492492028560719,22.0,75.75,212.0,82.75,True,PG,38.8,24.858095238095235
2003,6,Chris Kaman,1,bigs,2.52033936643365,0.6071010837802723,21.0,83.5,252.0,83.75,True,C,11.1,-0.6333333333333329
2003,7,Kirk Hinrich,2,small guards,-2.289560158789217,-0.14083738396835846,23.0,74.75,186.0,78.0,True,PG,29.0,17.759047619047617
2003,8,T.J. Ford,2,small guards,-4.973034122098777,0.28539748670868675,20.0,71.0,162.0,71.5,True,PG,7.5,-3.097142857142858
2003,9,Mike Sweetney,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,PF,7.7,-2.266666666666665
2003,10,Jarvis Hayes,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,22.0,77.75,214.0,82.75,False,SF,4.4,-4.953333333333333
2003,11,Mickaël Piétrus,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,PG,7.800000000000001,-1.8171428571428567
2003,12,Nick Collison,1,bigs,2.319475876402904,0.8333262221341878,23.0,80.75,255.0,85.5,True,C,10.8,1.700000000000001
2003,13,Marcus Banks,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,22.0,77.75,214.0,82.75,False,PG,5.3,-3.2704761904761908
2003,14,Luke Ridnour,2,small guards,-3.7518419708704753,-0.2639562708737414,22.0,73.0,167.0,75.0,True,PG,13.3,5.368571428571429
2003,15,Reece Gaines,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,23.0,77.75,214.0,82.75,False,PG,-0.6,-8.060952380952381
2003,16,Troy Bell,2,small guards,-3.244992028622892,-0.004055535027923284,23.0,72.25,178.0,77.0,True,PG,-0.2,-7.459047619047619
2003,17,Žarko Čabarkapa,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,22.0,77.75,214.0,82.75,False,PF,1.2,-6.024761904761905
2003,18,David West,1,bigs,1.9107519696683883,-0.6723744564860576,23.0,80.25,226.0,88.25,True,PF,15.6,8.636190476190476
2003,19,Sasha Pavlović,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,20.0,77.75,214.0,82.75,False,SF,5.300000000000001,-2.5352380952380944
2003,20,Dahntay Jones,0,wings/mid-size,-0.5228964127182578,0.31635984621274627,23.0,76.75,214.0,81.0,True,SG,1.7999999999999998,-6.146666666666667
2003,21,Boris Diaw,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,14.4,6.4838095238095255
2003,22,Zoran Planinić,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,1.6,-5.897142857142857
2003,23,Travis Outlaw,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,19.0,77.75,214.0,82.75,False,PF,4.6,-2.6799999999999997
2003,24,Brian Cook,1,bigs,1.9944804443779456,-0.1879781428650869,23.0,81.5,234.0,86.0,True,C,9.4,2.522857142857143
2003,25,Carlos Delfino,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,4.4,-2.628571428571429
2003,26,Ndudi Ebi,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,19.0,77.75,214.0,82.75,False,SF,0.1,-6.573333333333334
2003,27,Kendrick Perkins,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,19.0,77.75,214.0,82.75,False,C,4.5,-1.797894736842105
2003,28,Leandro Barbosa,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,PG,15.7,9.056390977443607
2003,29,Josh Howard,0,wings/mid-size,0.1725086200458302,-0.9450860883678863,23.0,77.25,202.0,86.0,True,SF,25.4,19.415438596491228
2003,30,Maciej Lampe,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,18.0,77.75,214.0,82.75,False,C,-0.2,-5.0245614035087725
2003,31,Jason Kapono,0,wings/mid-size,-0.568965945769023,0.48738526595508286,22.0,78.5,215.0,78.5,True,SF,7.2,2.6735338345864674
2003,32,Luke Walton,0,wings/mid-size,0.6274119777346263,0.8571019622081493,23.0,79.75,235.0,80.5,True,PF,7.9,3.6104761904761915
2003,33,Jerome Beasley,1,bigs,1.6922056537558128,0.2109003923132878,23.0,81.0,237.0,84.5,True,PF,0.0,-3.8285714285714283
2003,34,Sofoklis Schortsanitis,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-3.646666666666666
2003,35,Szymon Szewczyk,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-3.9904761904761905
2003,36,Mario Austin,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-4.434285714285714
2003,37,Travis Hansen,2,small guards,-1.424734640421427,0.13349208785273703,25.0,76.5,200.0,78.5,True,SF,0.2,-4.103809523809524
2003,38,Steve Blake,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,23.0,77.75,214.0,82.75,False,PG,5.9,1.816190476190477
2003,39,Slavko Vraneš,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,C,0.0,-4.023809523809524
2003,40,Derrick Zimmerman,2,small guards,-2.0131722247315333,-0.17938677556377236,22.0,73.0,190.0,81.0,True,PG,0.0,-3.8761904761904757
2003,41,Willie Green,2,small guards,-1.699518056251975,0.3240890103721635,22.0,74.5,201.0,79.25,True,SG,-0.7,-4.081904761904761
2003,42,Zaza Pachulia,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,19.0,77.75,214.0,82.75,False,C,11.9,8.700952380952382
2003,43,Keith Bogans,0,wings/mid-size,-0.6147526894863855,0.30429444983125026,23.0,76.25,213.0,81.25,True,SF,5.4,2.254285714285715
2003,44,Malick Badiane,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-2.927619047619048
2003,45,Matt Bonner,1,bigs,1.0323143049709238,1.0102854397521595,23.0,80.5,242.0,80.75,True,C,10.5,7.800952380952381
2003,46,Sani Bečirovič,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-2.4657142857142857
2003,47,Mo Williams,2,small guards,-2.738391186429246,0.3084227442802475,21.0,72.75,189.0,77.5,True,SG,8.100000000000001,5.540000000000001
2003,48,James Lang,1,bigs,4.771500563320001,2.705097195877772,20.0,80.25,316.0,90.25,True,C,0.1,-2.2533333333333334
2003,49,James Jones,1,bigs,1.1477685734409278,-0.621435027248683,23.0,79.25,218.0,86.5,True,SF,8.7,6.541904761904761
2003,50,Paccelis Morlende,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-1.9266666666666665
2003,51,Kyle Korver,0,wings/mid-size,-0.18410711286861928,-0.06882531550201006,22.0,78.25,211.0,81.5,True,SF,16.799999999999997,15.170476190476188
2003,52,Remon van de Hare,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-1.2276190476190476
2003,53,Tommy Smith,0,wings/mid-size,1.0341924805182803,-1.5779290632024494,21.0,81.0,200.0,86.5,True,SG,0.0,-0.936190476190476
2003,54,Nedžad Sinanović,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-0.8266666666666668
2003,55,Rick Rickert,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-0.6161904761904762
2003,56,Brandon Hunter,1,bigs,2.3585239255143615,1.3918343374800435,23.0,78.5,266.0,86.75,True,PF,0.8,0.19523809523809532
2003,57,Xue Yuyang,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-0.5459383753501401
2003,58,Andreas Glyniadakis,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,22.0,77.75,214.0,82.75,False,C,-0.2,-0.9651050420168068
2004,1,Dwight Howard,1,bigs,2.5096017958670798,-0.23443422496443359,19.0,81.0,240.0,88.5,True,PF,38.5,20.901587301587302
2004,2,Emeka Okafor,1,bigs,2.8338118134182038,0.5600770283709269,22.0,80.75,257.0,88.0,True,PF,17.9,1.2559523809523796
2004,3,Ben Gordon,2,small guards,-2.0495431267760584,-0.027106049733081145,21.0,73.0,192.0,80.5,True,SG,21.6,5.573333333333334
2004,4,Shaun Livingston,0,wings/mid-size,-0.6014233324901138,-1.2985786823618932,19.0,78.25,186.0,83.0,True,PG,3.8,-10.109523809523811
2004,5,Devin Harris,2,small guards,-2.6775987638969854,-0.8763249912178959,21.0,73.75,170.0,79.5,True,PG,18.5,4.5580952380952375
2004,6,Josh Childress,0,wings/mid-size,-0.4343972046199412,-0.8277083530028809,21.0,77.75,196.0,83.0,True,SG,23.4,11.666666666666666
2004,7,Luol Deng,0,wings/mid-size,0.781023387971296,-0.22435185835409058,19.0,79.0,220.0,84.5,True,SF,25.200000000000003,13.95904761904762
2004,8,Rafael Araújo,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,24.0,77.75,214.0,82.75,False,C,-0.4,-10.997142857142858
2004,9,Andre Iguodala,0,wings/mid-size,0.14744529226724018,0.02656190892996085,21.0,77.75,217.0,83.0,True,SG,31.4,21.433333333333334
2004,10,Luke Jackson,0,wings/mid-size,-0.3949901375510326,0.14573501057874855,23.0,78.0,212.0,80.5,True,SF,0.2,-9.153333333333334
2004,11,Andris Biedriņš,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,18.0,77.75,214.0,82.75,False,C,18.8,9.182857142857143
2004,12,Robert Swift,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,19.0,77.75,214.0,82.75,False,C,0.9000000000000001,-8.2
2004,13,Sebastian Telfair,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,19.0,77.75,214.0,82.75,False,PG,1.4,-7.17047619047619
2004,14,Kris Humphries,1,bigs,1.5548498476362838,0.34769237839657835,19.0,80.25,238.0,84.5,True,PF,3.2,-4.731428571428571
2004,15,Al Jefferson,1,bigs,2.669678243389434,1.0489566891299256,20.0,80.5,263.0,86.5,True,PF,19.3,11.83904761904762
2004,16,Kirk Snyder,0,wings/mid-size,0.14010290468250483,0.7256859378333502,21.0,78.0,228.0,81.0,True,SG,4.5,-2.759047619047619
2004,17,Josh Smith,0,wings/mid-size,0.7169457003607149,-0.11275066880591551,19.0,79.0,221.0,84.0,True,SF,16.2,8.975238095238094
2004,18,J.R. Smith,0,wings/mid-size,0.18592333767933308,0.6072380615533659,19.0,77.5,227.0,82.0,True,SG,8.8,1.8361904761904775
2004,19,Dorell Wright,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,19.0,77.75,214.0,82.75,False,SF,4.2,-3.635238095238095
2004,20,Jameer Nelson,2,small guards,-3.3971762170948723,1.3650104095678361,22.0,71.0,199.0,74.5,True,PG,17.0,9.053333333333333
2004,21,Pavel Podkolzin,1,bigs,5.915132930745287,1.3180978627299003,20.0,87.5,303.0,89.75,True,C,-0.1,-8.016190476190475
2004,22,Viktor Khryapa,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,22.0,77.75,214.0,82.75,False,SF,2.0,-5.497142857142856
2004,23,Sergei Monia,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SF,-0.2,-7.4799999999999995
2004,24,Delonte West,2,small guards,-2.647784834963361,-0.10268857648128352,21.0,73.5,183.0,78.0,True,SG,11.6,4.722857142857142
2004,25,Tony Allen,0,wings/mid-size,-0.7980007321942328,0.47654726254737023,23.0,75.5,214.0,81.0,True,SG,9.0,1.9714285714285706
2004,26,Kevin Martin,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,PG,24.2,17.526666666666664
2004,27,Sasha Vujačić,2,small guards,-1.5821676301563155,-0.1375712926612585,20.0,77.5,193.0,77.5,True,SG,7.6,1.3021052631578947
2004,28,Beno Udrih,2,small guards,-2.259746229855593,0.6327990307682542,22.0,74.5,199.0,76.5,True,PG,7.8,1.1563909774436079
2004,29,David Harrison,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,22.0,77.75,214.0,82.75,False,C,3.1,-2.8845614035087723
2004,30,Anderson Varejão,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,22.0,77.75,214.0,82.75,False,PF,14.3,9.475438596491228
2004,31,Jackson Vroman,1,bigs,1.3506674032477513,-0.19769033679565723,23.0,81.25,226.0,84.0,True,C,0.0,-4.526466165413533
2004,32,Peter John Ramos,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,19.0,77.75,214.0,82.75,False,C,0.0,-4.289523809523809
2004,33,Lionel Chalmers,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,24.0,77.75,214.0,82.75,False,PG,-0.2,-4.0285714285714285
2004,34,Donta Smith,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.5,-3.146666666666666
2004,35,Andre Emmett,0,wings/mid-size,-0.7425871610621204,0.5579063351124028,22.0,75.5,216.0,81.0,True,SG,0.0,-3.9904761904761905
2004,36,Antonio Burks,2,small guards,-2.6644712606294436,0.3440509601147367,24.0,72.0,191.0,78.5,True,PG,0.0999999999999999,-4.3342857142857145
2004,37,Royal Ivey,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,23.0,77.75,214.0,82.75,False,PG,1.7,-2.603809523809524
2004,38,Chris Duhon,2,small guards,-2.6090576894973307,0.42541003267976935,22.0,72.0,193.0,78.5,True,PG,16.4,12.316190476190474
2004,39,Albert Miralles,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-4.023809523809524
2004,40,Justin Reed,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,23.0,77.75,214.0,82.75,False,SF,0.5,-3.3761904761904757
2004,41,David Young,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-3.3819047619047615
2004,42,Viktor Sanikidze,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-3.1990476190476187
2004,43,Trevor Ariza,0,wings/mid-size,0.529947881746139,-1.210028007518876,19.0,79.0,201.0,86.0,True,SF,8.2,5.054285714285713
2004,44,Tim Pickett,2,small guards,-1.3773433784769287,0.46863043490058226,21.0,75.0,207.0,79.5,True,SG,0.0,-2.927619047619048
2004,45,Bernard Robinson,0,wings/mid-size,-0.3955264519709308,-0.1336356445475185,24.0,77.25,208.0,82.0,True,SG,2.1,-0.599047619047619
2004,46,Ha Seung-Jin,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,19.0,77.75,214.0,82.75,False,C,-0.2,-2.665714285714286
2004,47,Pape Sow,1,bigs,1.7466902032311094,-0.1005077460799041,23.0,80.5,233.0,86.0,True,C,0.8999999999999999,-1.6600000000000001
2004,48,Ricky Minard,2,small guards,-1.6634680578528773,0.14139877835666967,21.0,75.25,198.0,79.0,True,SG,0.0,-2.3533333333333335
2004,49,Sergei Lishouk,1,bigs,2.0694729990175436,0.40639138322193663,21.0,82.25,244.0,84.0,True,SG,0.0,-2.158095238095238
2004,50,Vassilis Spanoulis,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,22.0,77.75,214.0,82.75,False,SG,-0.1,-2.0266666666666664
2004,51,Christian Drejer,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-1.6295238095238094
2004,52,Romain Sato,0,wings/mid-size,-1.0380558785194163,-0.021709813738878907,21.0,74.0,204.0,83.0,True,SG,0.0,-1.2276190476190476
2004,53,Matt Freije,1,bigs,1.5358071785486958,0.1140525800008546,23.0,80.25,234.0,85.0,True,PF,-0.6,-1.5361904761904759
2004,54,Rickey Paulding,0,wings/mid-size,-0.9821059929674056,0.33901991395242076,21.0,74.75,210.0,81.5,True,SG,0.0,-0.8266666666666668
2004,55,Luis Flores,2,small guards,-2.0660859452591605,0.5856075861572487,23.0,72.5,202.0,79.5,True,PG,0.0,-0.6161904761904762
2004,56,Marcus Douthit,1,bigs,2.056843695857876,-0.919139655035401,21.0,81.5,223.0,88.0,True,SG,0.0,-0.6047619047619047
2004,57,Sergei Karaulov,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-0.5459383753501401
2004,58,Blake Stepp,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-0.7651050420168067
2004,59,Rashad Wright,2,small guards,-1.9396450061686485,-0.2571551155612404,21.0,72.5,190.0,82.0,True,SG,0.0,-0.7290003501400559
2005,1,Andrew Bogut,1,bigs,2.968107214498924,0.1532339532918168,21.0,83.0,250.6,87.0,True,PF,16.9,-0.6984126984126995
2005,2,Marvin Williams,1,bigs,1.5589258686727807,-0.31630958043141016,19.0,79.0,228.2,87.5,True,PF,16.9,0.2559523809523796
2005,3,Deron Williams,2,small guards,-2.009360094498356,0.6189961174997786,21.0,73.75,202.4,78.25,True,PG,29.700000000000003,13.673333333333336
2005,4,Chris Paul,2,small guards,-3.492710466178238,0.16640191140441463,20.0,71.75,178.0,76.25,True,PG,55.3,41.390476190476186
2005,5,Raymond Felton,2,small guards,-2.954806118959829,1.0689814711171879,21.0,71.5,199.4,76.25,True,PG,12.6,-1.3419047619047628
2005,6,Martell Webster,0,wings/mid-size,0.5515716542947439,0.5070865828227409,19.0,78.0,229.6,83.0,True,SF,5.7,-6.033333333333332
2005,7,Charlie Villanueva,1,bigs,1.635230702941071,0.23008940443311035,21.0,81.0,236.6,84.25,True,PF,12.2,0.9590476190476167
2005,8,Channing Frye,1,bigs,2.3522500589887225,0.1316237521814102,22.0,81.5,243.6,86.5,True,C,8.4,-2.1971428571428575
2005,9,Ike Diogu,1,bigs,2.202508708279121,0.8542487729868827,22.0,78.5,255.4,87.5,True,PF,5.5,-4.466666666666665
2005,10,Andrew Bynum,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,18.0,77.75,214.0,82.75,False,C,14.6,5.246666666666666
2005,11,Fran Vázquez,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-9.617142857142857
2005,12,Yaroslav Korolev,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,18.0,77.75,214.0,82.75,False,SF,0.0,-9.1
2005,13,Sean May,1,bigs,1.9937233776992351,1.2476316695090532,21.0,79.0,258.8,85.25,True,PF,2.3000000000000003,-6.27047619047619
2005,14,Rashad McCants,0,wings/mid-size,-1.0020058801203187,-0.20440004575437273,21.0,74.75,201.0,82.75,True,SG,3.6,-4.331428571428571
2005,15,Antoine Wright,0,wings/mid-size,-0.774604276969228,-0.1760010073089597,21.0,77.25,202.6,80.75,True,SG,2.9,-4.560952380952381
2005,16,Joey Graham,0,wings/mid-size,-0.5243859888093964,0.49989498054475634,23.0,77.25,216.6,80.0,True,SF,6.8,-0.45904761904761937
2005,17,Danny Granger,1,bigs,1.2242507041716646,-0.21060063549366959,22.0,79.5,225.4,85.5,True,SF,26.9,19.675238095238093
2005,18,Gerald Green,0,wings/mid-size,-0.7196646659305646,-0.8451598482357239,20.0,78.0,192.0,81.75,True,SG,1.7000000000000002,-5.263809523809523
2005,19,Hakim Warrick,0,wings/mid-size,0.9728637435661217,-0.672551982830573,23.0,79.25,215.0,86.0,True,PF,12.5,4.664761904761905
2005,20,Julius Hodge,0,wings/mid-size,0.06775914931471423,-0.8202976711151815,22.0,78.0,202.2,84.5,True,SG,0.0,-7.946666666666667
2005,21,Nate Robinson,2,small guards,-4.8865230074513315,1.2620309987495422,21.0,67.75,181.0,73.0,True,PG,13.8,5.883809523809526
2005,22,Jarrett Jack,2,small guards,-1.7478288905882475,0.15031776037877856,22.0,74.5,197.6,79.5,True,SG,13.3,5.802857142857144
2005,23,Francisco García,0,wings/mid-size,-0.6576128688310201,-1.0525965585781558,24.0,77.75,189.6,82.75,True,SF,10.6,3.3200000000000003
2005,24,Luther Head,2,small guards,-2.791788316315363,-0.23123511550321268,23.0,74.0,178.8,77.25,True,SG,13.3,6.4228571428571435
2005,25,Johan Petro,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,20.0,77.75,214.0,82.75,False,C,3.3,-3.7285714285714295
2005,26,Jason Maxiell,1,bigs,1.8874462165649573,1.1714294790427975,22.0,77.0,257.6,87.25,True,PF,12.0,5.326666666666666
2005,27,Linas Kleiza,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,PF,12.3,6.002105263157896
2005,28,Ian Mahinmi,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,19.0,77.75,214.0,82.75,False,C,0.2,-6.443609022556392
2005,29,Wayne Simien,1,bigs,1.736162701954668,1.2708597105587265,22.0,79.25,255.8,84.0,True,PF,0.8,-5.184561403508773
2005,30,David Lee,1,bigs,1.117515969357778,0.1369129397946984,22.0,79.75,229.5,84.0,True,SF,26.0,21.175438596491226
2005,31,Salim Stoudamire,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,23.0,77.75,214.0,82.75,False,SG,2.3,-2.226466165413533
2005,32,Daniel Ewing,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,22.0,77.75,214.0,82.75,False,SG,0.8,-3.489523809523809
2005,33,Brandon Bass,1,bigs,1.703475113709723,0.6457419217294716,20.0,78.25,246.0,86.5,True,PF,8.5,4.671428571428572
2005,34,C.J. Miles,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,18.0,77.75,214.0,82.75,False,PG,4.6,0.9533333333333336
2005,35,Ricky Sánchez,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-3.9904761904761905
2005,36,Ersan İlyasova,0,wings/mid-size,0.7734466910820071,-0.8824575944175349,18.0,79.75,208.8,85.25,True,PF,1.0,-3.434285714285714
2005,37,Ronny Turiaf,1,bigs,1.6778565729811523,0.2297506478756828,23.0,80.0,237.8,85.5,True,C,11.3,6.996190476190477
2005,38,Travis Diener,2,small guards,-4.673417580013494,0.28399872637913465,23.0,71.75,165.2,71.75,True,PG,5.699999999999999,1.616190476190476
2005,39,Von Wafer,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,20.0,77.75,214.0,82.75,False,SG,1.8,-2.223809523809524
2005,40,Monta Ellis,2,small guards,-3.256644746548679,0.001840687736619879,20.0,74.25,176.6,74.75,True,SG,13.7,9.823809523809523
2005,41,Roko Ukić,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,PG,-0.4,-3.7819047619047614
2005,42,Chris Taft,1,bigs,2.4765879624923657,1.073980096463381,20.0,80.5,261.0,85.75,True,C,0.5,-2.6990476190476187
2005,43,Mile Ilić,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,C,-0.2,-3.3457142857142856
2005,44,Martynas Andriuškevičius,1,bigs,2.1431967298248167,-0.5306844238594358,19.0,85.25,227.8,83.25,True,C,0.0,-2.927619047619048
2005,45,Lou Williams,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,19.0,77.75,214.0,82.75,False,PG,8.8,6.100952380952382
2005,46,Erazem Lorbek,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-2.4657142857142857
2005,47,Bracey Wright,2,small guards,-1.8632441282944434,-0.48344208146606654,21.0,73.25,186.8,82.0,True,SG,0.5,-2.06
2005,48,Mickaël Gelabale,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,22.0,77.75,214.0,82.75,False,SF,1.5,-0.8533333333333335
2005,49,Andray Blatche,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,19.0,77.75,214.0,82.75,False,PF,5.0,2.841904761904762
2005,50,Ryan Gomes,1,bigs,1.7221250755603932,0.7659851642932385,23.0,78.5,248.0,86.0,True,PF,14.6,12.673333333333334
2005,51,Robert Whaley,1,bigs,2.6451754700451664,1.4443023411375369,23.0,80.0,269.4,86.0,True,C,0.0,-1.6295238095238094
2005,52,Axel Hervelle,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-1.2276190476190476
2005,53,Orien Greene,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,23.0,77.75,214.0,82.75,False,PG,-0.7,-1.636190476190476
2005,54,Dijon Thompson,0,wings/mid-size,-0.5593580168843554,-0.7226150936290863,22.0,78.25,195.8,81.75,True,SG,0.2,-0.6266666666666667
2005,55,Lawrence Roberts,0,wings/mid-size,0.7005464890605935,0.6659370663787241,23.0,79.5,233.0,81.5,True,C,2.5,1.8838095238095238
2005,56,Amir Johnson,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,18.0,77.75,214.0,82.75,False,SF,6.4,5.795238095238096
2005,57,Marcin Gortat,1,bigs,2.356139334297732,-0.9509479215497556,21.0,83.0,225.2,87.5,True,C,3.4,2.8540616246498596
2005,58,Uroš Slokar,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,22.0,77.75,214.0,82.75,False,C,0.1,-0.6651050420168068
2005,59,Cenk Akyol,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,SG,0.0,-0.7290003501400559
2005,60,Alex Acker,0,wings/mid-size,-1.0511833817869582,-1.2420857650715118,23.0,75.75,183.0,84.0,True,SG,-0.2,-1.1085084033613446
2006,1,Andrea Bargnani,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,21.0,77.75,214.0,82.75,False,PF,11.4,-6.198412698412698
2006,2,LaMarcus Aldridge,1,bigs,2.609336774639841,-0.6421222023600598,21.0,82.0,234.0,88.75,True,C,27.9,11.25595238095238
2006,3,Adam Morrison,0,wings/mid-size,-0.39748998815551834,-0.7006184237073052,22.0,78.5,198.0,82.0,True,PF,-1.5,-17.526666666666667
2006,4,Tyrus Thomas,1,bigs,1.2118462610515088,-0.733036216796858,20.0,79.25,217.0,87.0,True,PF,11.8,-2.109523809523809
2006,5,Shelden Williams,1,bigs,2.6323065160966035,0.7254831543552377,23.0,79.5,258.0,88.25,True,PF,5.9,-8.041904761904762
2006,6,Brandon Roy,0,wings/mid-size,-0.7903711302435363,0.10937143223260032,22.0,77.25,207.0,80.0,True,SG,35.4,23.666666666666664
2006,7,Randy Foye,2,small guards,-1.6333332252738255,0.9454446992780849,23.0,74.25,212.0,78.25,True,PG,8.7,-2.5409523809523833
2006,8,Rudy Gay,1,bigs,1.2953593249865951,-0.49760105211735184,20.0,79.0,222.0,87.0,True,SF,15.2,4.602857142857141
2006,9,Patrick O'Bryant,1,bigs,3.4285909600647395,-0.30192239772133217,20.0,83.0,249.0,89.75,True,C,0.5,-9.466666666666665
2006,10,Mouhamed Sene,1,bigs,3.6009241357435693,-1.1801459260726508,20.0,83.0,237.0,92.5,True,C,0.4,-8.953333333333333
2006,11,JJ Redick,2,small guards,-2.4084432995205223,0.25176243778820595,22.0,76.0,190.0,75.25,True,PG,11.0,1.3828571428571426
2006,12,Hilton Armstrong,1,bigs,2.5278590504808323,-0.2275875382326243,22.0,81.5,240.0,88.0,True,C,3.1,-6.0
2006,13,Thabo Sefolosha,0,wings/mid-size,0.018432698980752754,-0.06001587328475859,22.0,77.75,214.0,82.75,False,SG,8.5,-0.07047619047619058
