draft_year,pick,player,Rd,Tm,College,ws_career,ws_first4,n_seasons_first4,first_season,pos,age_at_draft,matched
2015,57,Nikola Radičević,3,DEN,,,0.0,0,,,,False
2015,58,J.P. Tokoto,3,PHI,UNC,,0.0,0,,,,False
2015,59,Dimitrios Agravanis,3,ATL,,,0.0,0,,,,False
2015,60,Luka Mitrović,3,PHI,,,0.0,0,,,,False
2016,1,Ben Simmons,1,PHI,LSU,35.4,24.299999999999997,3,2018.0,PG,20.0,True
2016,2,Brandon Ingram,1,LAL,Duke,31.8,9.6,4,2017.0,SF,19.0,True
2016,3,Jaylen Brown,1,BOS,California,47.5,13.9,4,2017.0,SF,20.0,True
2016,4,Dragan Bender,1,PHO,,0.5,0.6000000000000001,4,2017.0,PF,19.0,True
2016,5,Kris Dunn,1,MIN,Providence,15.7,3.9,4,2017.0,PG,22.0,True
2016,6,Buddy Hield,1,NOP,Oklahoma,28.7,13.0,4,2017.0,SG,24.0,True
2016,7,Jamal Murray,1,DEN,Kentucky,47.6,16.2,4,2017.0,SG,19.0,True
2016,8,Marquese Chriss,1,SAC,Washington,6.5,5.699999999999999,4,2017.0,PF,19.0,True
2016,9,Jakob Poeltl,1,TOR,Utah,48.5,16.299999999999997,4,2017.0,C,21.0,True
2016,10,Thon Maker,1,MIL,,6.6,6.3,4,2017.0,C,19.0,True
2016,11,Domantas Sabonis,1,ORL,Gonzaga,71.0,20.6,4,2017.0,PF,20.0,True
2016,12,Taurean Prince,1,UTA,Baylor,15.5,5.2,4,2017.0,SF,22.0,True
2016,13,Georgios Papagiannis,1,PHO,,0.4,0.4,2,2017.0,C,19.0,True
2016,14,Denzel Valentine,1,CHI,Michigan State,4.5,3.6,3,2017.0,SG,23.0,True
2016,15,Juancho Hernangómez,1,DEN,,8.7,6.1000000000000005,4,2017.0,PF,21.0,True
2016,16,Guerschon Yabusele,1,BOS,,6.4,1.1,2,2018.0,PF,21.0,True
2016,17,Wade Baldwin,1,MEM,Vanderbilt,-0.3,-0.3,3,2017.0,PG,20.0,True
2016,18,Henry Ellenson,1,DET,Marquette,0.4,0.20000000000000004,4,2017.0,PF,20.0,True
2016,19,Malik Beasley,1,DEN,Florida State,20.1,6.2,4,2017.0,SG,20.0,True
2016,20,Caris LeVert,1,IND,Michigan,25.4,7.3,4,2017.0,SF,22.0,True
2016,21,DeAndre' Bembry,1,ATL,Saint Joseph's,4.4,1.0,4,2017.0,SF,22.0,True
2016,22,Malachi Richardson,1,CHO,Syracuse,-0.1,-0.1,3,2017.0,SG,21.0,True
2016,23,Ante Žižić,1,BOS,,3.5,3.5,3,2018.0,C,20.0,True
2016,24,Timothé Luwawu-Cabarrot,1,PHI,,4.7,3.5,4,2017.0,SF,21.0,True
2016,25,Brice Johnson,1,LAC,UNC,0.1,0.2,2,2017.0,PF,22.0,True
2016,26,Furkan Korkmaz,1,PHI,,7.6,3.9,3,2018.0,SG,19.0,True
2016,27,Pascal Siakam,1,TOR,New Mexico State,58.1,21.0,4,2017.0,PF,22.0,True
2016,28,Skal Labissière,1,PHO,Kentucky,4.5,4.4,4,2017.0,PF,20.0,True
2016,29,Dejounte Murray,1,SAS,Washington,26.8,5.800000000000001,3,2017.0,PG,20.0,True
2016,30,Damian Jones,1,GSW,Vanderbilt,11.3,4.4,4,2017.0,C,21.0,True
2016,31,Deyonta Davis,3,BOS,Michigan State,3.6,3.6,3,2017.0,C,20.0,True
2016,32,Ivica Zubac,3,LAL,,55.5,11.9,4,2017.0,C,19.0,True
2016,33,Cheick Diallo,3,LAC,Kansas,6.3,6.3,4,2017.0,PF,20.0,True
2016,34,Tyler Ulis,3,PHO,Kentucky,0.5,0.49999999999999994,3,2017.0,PG,21.0,True
2016,35,Rade Zagorac,3,BOS,,,0.0,0,,,,False
2016,36,Malcolm Brogdon,3,MIL,Virginia,33.4,17.3,4,2017.0,SG,24.0,True
2016,37,Chinanu Onuaku,3,HOU,Louisville,0.1,0.0,2,2017.0,C,20.0,True
2016,38,Patrick McCaw,3,MIL,UNLV,4.4,4.199999999999999,4,2017.0,SG,21.0,True
2016,39,David Michineau,3,NOP,,,0.0,0,,,,False
2016,40,Diamond Stone,3,NOP,Maryland,-0.1,-0.1,1,2017.0,C,19.0,True
2016,41,Stephen Zimmerman,3,ORL,UNLV,0.0,0.0,1,2017.0,C,20.0,True
2016,42,Isaiah Whitehead,3,UTA,Seton Hall,-0.9,-0.9,2,2017.0,PG,21.0,True
2016,43,Zhou Qi,3,HOU,,-0.2,-0.3,2,2018.0,C,21.0,True
2016,44,Isaïa Cordinier,3,ATL,,,0.0,0,,,,False
2016,45,Demetrius Jackson,3,BOS,Notre Dame,0.2,0.2,3,2017.0,PG,22.0,True
2016,46,A.J. Hammons,3,DAL,Purdue,0.0,0.0,1,2017.0,C,24.0,True
2016,47,Jake Layman,3,ORL,Maryland,3.8,3.0,4,2017.0,SF,22.0,True
2016,48,Paul Zipser,3,CHI,,0.0,-0.09999999999999998,2,2017.0,SF,22.0,True
2016,49,Michael Gbinije,3,DET,Syracuse,-0.1,-0.1,1,2017.0,SG,24.0,True
2016,50,Georges Niang,3,IND,Iowa State,15.9,2.8,4,2017.0,PF,23.0,True
2016,51,Ben Bentil,3,BOS,Providence,-0.1,-0.1,1,2017.0,PF,21.0,True
2016,52,Joel Bolomboy,3,UTA,Weber State,0.3,0.30000000000000004,2,2017.0,PF,23.0,True
2016,53,Petr Cornelie,3,DEN,,0.0,0.0,0,,,,False
2016,54,Kay Felder,3,ATL,Oakland,-0.4,-0.4,2,2017.0,PG,21.0,True
2016,55,Marcus Paige,3,BRK,UNC,0.0,0.0,1,2018.0,PG,23.0,True
2016,56,Daniel Hamilton,3,DEN,UConn,0.0,0.0,2,2018.0,SG,21.0,True
2016,57,Wang Zhelin,3,MEM,,,0.0,0,,,,False
2016,58,Abdel Nader,3,BOS,Iowa State,2.8,2.1,3,2018.0,SF,23.0,True
2016,59,Isaiah Cousins,3,SAC,Oklahoma,,0.0,0,,,,False
2016,60,Tyrone Wallace,3,UTA,California,0.1,0.19999999999999996,3,2018.0,PG,22.0,True
2017,1,Markelle Fultz,1,PHI,Washington,8.3,3.1,4,2018.0,SG,19.0,True
2017,2,Lonzo Ball,1,LAL,UCLA,13.3,9.2,4,2018.0,PG,20.0,True
2017,3,Jayson Tatum,1,BOS,Duke,67.2,25.5,4,2018.0,SF,19.0,True
2017,4,Josh Jackson,1,PHO,Kansas,-1.7,-1.7999999999999998,4,2018.0,SF,20.0,True
2017,5,De'Aaron Fox,1,SAC,Kentucky,40.3,13.2,4,2018.0,PG,20.0,True
2017,6,Jonathan Isaac,1,ORL,Florida State,14.9,6.7,3,2018.0,PF,20.0,True
2017,7,Lauri Markkanen,1,MIN,Arizona,36.7,11.6,4,2018.0,PF,20.0,True
2017,8,Frank Ntilikina,1,NYK,,0.3,-0.30000000000000004,4,2018.0,PG,19.0,True
2017,9,Dennis Smith Jr.,1,DAL,NC State,2.3,-1.0,4,2018.0,PG,20.0,True
2017,10,Zach Collins,1,SAC,Gonzaga,12.4,3.8,3,2018.0,C,20.0,True
2017,11,Malik Monk,1,CHO,Kentucky,16.1,2.0,4,2018.0,SG,19.0,True
2017,12,Luke Kennard,1,DET,Duke,28.1,9.7,4,2018.0,SG,21.0,True
2017,13,Donovan Mitchell,1,DEN,Louisville,60.2,21.8,4,2018.0,SG,21.0,True
2017,14,Bam Adebayo,1,MIA,Kentucky,64.0,28.3,4,2018.0,C,20.0,True
2017,15,Justin Jackson,1,POR,UNC,5.3,5.3,4,2018.0,SF,22.0,True
2017,16,Justin Patton,1,CHI,Creighton,0.4,0.4,4,2018.0,C,20.0,True
2017,17,D.J. Wilson,1,MIL,Michigan,2.9,2.4,4,2018.0,PF,21.0,True
2017,18,T.J. Leaf,1,IND,UCLA,2.7,2.7,4,2018.0,PF,20.0,True
2017,19,John Collins,1,ATL,Wake Forest,43.8,23.0,4,2018.0,PF,20.0,True
2017,20,Harry Giles,1,POR,Duke,3.1,3.1,3,2019.0,PF,19.0,True
2017,21,Terrance Ferguson,1,OKC,,4.4,4.4,4,2018.0,SG,19.0,True
2017,22,Jarrett Allen,1,BRK,Texas,73.1,26.4,4,2018.0,C,19.0,True
2017,23,OG Anunoby,1,TOR,Indiana,37.6,13.8,4,2018.0,SF,20.0,True
2017,24,Tyler Lydon,1,UTA,Syracuse,0.2,0.2,2,2018.0,PF,21.0,True
2017,25,Anžejs Pasečņiks,1,ORL,,0.4,0.4,2,2020.0,C,22.0,True
2017,26,Caleb Swanigan,1,POR,Purdue,-0.2,-0.2,3,2018.0,PF,20.0,True
2017,27,Kyle Kuzma,1,BRK,Utah,16.3,12.2,4,2018.0,PF,22.0,True
2017,28,Tony Bradley,1,LAL,UNC,8.9,6.1,4,2018.0,C,20.0,True
2017,29,Derrick White,1,SAS,Colorado,46.7,10.200000000000001,4,2018.0,PG,23.0,True
2017,30,Josh Hart,1,UTA,Villanova,42.8,11.3,4,2018.0,SG,22.0,True
2017,31,Frank Jackson,3,CHO,Duke,2.5,1.8,3,2019.0,PG,19.0,True
2017,32,Davon Reed,3,PHO,Miami (FL),1.5,-0.19999999999999998,2,2018.0,SG,22.0,True
2017,33,Wes Iwundu,3,ORL,Kansas State,4.2,4.3,4,2018.0,SF,23.0,True
2017,34,Frank Mason III,3,SAC,Kansas,1.2,1.2,4,2018.0,PG,23.0,True
2017,35,Ivan Rabb,3,ORL,California,3.2,3.3,2,2018.0,PF,20.0,True
2017,36,Jonah Bolden,3,PHI,,1.4,1.4,2,2019.0,PF,22.0,True
2017,37,Semi Ojeleye,3,BOS,SMU,5.2,5.0,4,2018.0,PF,23.0,True
2017,38,Jordan Bell,3,CHI,Oregon,4.9,4.9,4,2018.0,C,23.0,True
2017,39,Jawun Evans,3,PHI,Oklahoma State,-0.4,-0.4,2,2018.0,PG,21.0,True
2017,40,Dwayne Bacon,3,NOP,Florida State,0.8,0.7999999999999998,4,2018.0,SG,22.0,True
2017,41,Tyler Dorsey,3,ATL,Oregon,1.1,1.0,2,2018.0,SG,21.0,True
2017,42,Thomas Bryant,3,UTA,Indiana,22.7,10.6,4,2018.0,C,20.0,True
2017,43,Isaiah Hartenstein,3,HOU,,33.3,3.2,3,2019.0,PF,19.0,True
2017,44,Damyean Dotson,3,NYK,Oregon,3.0,3.0,4,2018.0,SG,23.0,True
2017,45,Dillon Brooks,3,HOU,Oregon,16.8,3.8,4,2018.0,SF,22.0,True
2017,46,Sterling Brown,3,PHI,SMU,6.6,5.7,4,2018.0,SG,22.0,True
2017,47,Ike Anigbogu,3,IND,UCLA,0.0,0.0,2,2018.0,C,19.0,True
2017,48,Sindarius Thornwell,3,MIL,South Carolina,1.1,1.1,4,2018.0,SG,23.0,True
2017,49,Vlatko Čančar,3,DEN,,2.4,0.4,2,2020.0,PF,20.0,True
2017,50,Mathias Lessort,3,PHI,,,0.0,0,,,,False
2017,51,Monte Morris,3,DEN,Iowa State,24.7,13.1,4,2018.0,PG,22.0,True
2017,52,Edmond Sumner,3,NOP,Xavier,3.2,1.9,4,2018.0,PG,22.0,True
2017,53,Kadeem Allen,3,BOS,Arizona,1.0,1.0,3,2018.0,PG,25.0,True
2017,54,Alec Peters,3,PHO,Valparaiso,0.3,0.3,1,2018.0,PF,22.0,True
2017,55,Nigel Williams-Goss,3,UTA,Gonzaga,0.0,0.0,1,2020.0,PG,23.0,True
2017,56,Jabari Bird,3,BOS,California,0.2,0.2,1,2018.0,SG,23.0,True
2017,57,Sasha Vezenkov,3,BRK,,1.0,0.0,0,,,,False
2017,58,Ognjen Jaramaz,3,NYK,,,0.0,0,,,,False
2017,59,Jaron Blossomgame,3,SAS,Clemson,0.3,0.3,1,2019.0,SF,24.0,True
2017,60,Alpha Kaba,3,ATL,,,0.0,0,,,,False
2018,1,Deandre Ayton,1,PHO,Arizona,43.8,24.6,4,2019.0,C,20.0,True
2018,2,Marvin Bagley III,1,SAC,Duke,16.3,7.4,4,2019.0,PF,19.0,True
2018,3,Luka Dončić,1,ATL,,66.6,29.0,4,2019.0,SG,19.0,True
2018,4,Jaren Jackson Jr.,1,MEM,Michigan State,30.2,12.9,4,2019.0,PF,19.0,True
2018,5,Trae Young,1,DAL,Oklahoma,44.7,26.4,4,2019.0,PG,20.0,True
2018,6,Mo Bamba,1,ORL,Texas,15.7,10.5,4,2019.0,C,20.0,True
2018,7,Wendell Carter Jr.,1,CHI,Duke,33.3,13.6,4,2019.0,C,19.0,True
2018,8,Collin Sexton,1,CLE,Alabama,19.7,5.3,4,2019.0,PG,20.0,True
2018,9,Kevin Knox,1,NYK,Kentucky,0.9,-0.3,4,2019.0,PF,19.0,True
2018,10,Mikal Bridges,1,PHI,Villanova,50.0,24.6,4,2019.0,SF,22.0,True
2018,11,Shai Gilgeous-Alexander,1,CHO,Kentucky,75.6,17.5,4,2019.0,PG,20.0,True
2018,12,Miles Bridges,1,LAC,Michigan State,27.8,15.9,4,2019.0,SF,20.0,True
2018,13,Jerome Robinson,1,LAC,Boston College,-0.2,-0.09999999999999998,3,2019.0,SG,21.0,True
2018,14,Michael Porter Jr.,1,DEN,Missouri,29.4,9.600000000000001,3,2020.0,SF,20.0,True
2018,15,Troy Brown Jr.,1,WAS,Oregon,8.6,4.9,4,2019.0,SF,19.0,True
2018,16,Zhaire Smith,1,PHO,Texas Tech,0.0,0.0,2,2019.0,SG,19.0,True
2018,17,Donte DiVincenzo,1,MIL,Villanova,29.1,9.2,4,2019.0,SG,22.0,True
2018,18,Lonnie Walker IV,1,SAS,Miami (FL),4.9,1.9,4,2019.0,SG,20.0,True
2018,19,Kevin Huerter,1,ATL,Maryland,21.7,9.5,4,2019.0,SG,20.0,True
2018,20,Josh Okogie,1,MIN,Georgia Tech,14.2,5.4,4,2019.0,SG,20.0,True
2018,21,Grayson Allen,1,UTA,Duke,26.4,8.100000000000001,4,2019.0,SG,23.0,True
2018,22,Chandler Hutchison,1,CHI,Boise State,1.1,1.2,4,2019.0,SF,22.0,True
2018,23,Aaron Holiday,1,IND,UCLA,11.6,4.7,4,2019.0,PG,22.0,True
2018,24,Anfernee Simons,1,POR,,15.7,4.0,4,2019.0,SG,19.0,True
2018,25,Moritz Wagner,1,LAL,Michigan,17.9,5.8999999999999995,4,2019.0,C,21.0,True
2018,26,Landry Shamet,1,PHI,Wichita State,15.7,10.600000000000001,4,2019.0,SG,21.0,True
2018,27,Robert Williams,1,BOS,Texas A&M,28.3,18.4,4,2019.0,C,21.0,True
2018,28,Jacob Evans,1,GSW,Cincinnati,-0.6,-0.6,2,2019.0,SG,21.0,True
2018,29,Džanan Musa,1,BRK,,0.0,0.1,2,2019.0,SG,19.0,True
2018,30,Omari Spellman,1,ATL,Villanova,2.4,2.4,2,2019.0,PF,21.0,True
2018,31,Elie Okobo,3,PHO,,0.5,0.5,2,2019.0,PG,21.0,True
2018,32,Jevon Carter,3,MEM,West Virginia,9.4,4.6,4,2019.0,PG,23.0,True
2018,33,Jalen Brunson,3,DAL,Villanova,54.2,17.3,4,2019.0,PG,22.0,True
2018,34,Devonte' Graham,3,ATL,Kansas,12.7,10.1,4,2019.0,PG,23.0,True
2018,35,Melvin Frazier,3,ORL,Tulane,-0.4,-0.30000000000000004,3,2019.0,SG,22.0,True
2018,36,Mitchell Robinson,3,NYK,,41.0,24.799999999999997,4,2019.0,C,20.0,True
2018,37,Gary Trent Jr.,3,SAC,Duke,19.0,9.6,4,2019.0,SG,20.0,True
2018,38,Khyri Thomas,3,PHI,Creighton,0.5,0.5,3,2019.0,SG,22.0,True
2018,39,Isaac Bonga,3,PHI,,1.7,1.8,4,2019.0,PG,19.0,True
2018,40,Rodions Kurucs,3,BRK,,2.3,2.3000000000000003,3,2019.0,SF,20.0,True
2018,41,Jarred Vanderbilt,3,ORL,Kentucky,18.6,9.2,4,2019.0,PF,19.0,True
2018,42,Bruce Brown,3,DET,Miami (FL),22.9,12.8,4,2019.0,SG,22.0,True
2018,43,Justin Jackson,3,DEN,Maryland,,4.3,4,2019.0,SF,23.0,True
2018,44,Issuf Sanon,3,WAS,,,0.0,0,,,,False
2018,45,Hamidou Diallo,3,BRK,Kentucky,6.2,4.9,4,2019.0,SG,20.0,True
2018,46,De'Anthony Melton,3,HOU,USC,15.0,7.6000000000000005,4,2019.0,PG,20.0,True
2018,47,Svi Mykhailiuk,3,LAL,Kansas,5.3,2.6,4,2019.0,SF,21.0,True
2018,48,Keita Bates-Diop,3,MIN,Ohio State,7.4,3.4000000000000004,4,2019.0,SF,23.0,True
2018,49,Chimezie Metu,3,SAS,USC,5.7,2.1,4,2019.0,PF,21.0,True
2018,50,Alize Johnson,3,IND,Missouri State,1.3,1.3,4,2019.0,PF,22.0,True
2018,51,Tony Carr,3,NOP,Penn State,,0.0,0,,,,False
2018,52,Vince Edwards,3,UTA,Purdue,0.0,0.0,1,2019.0,SF,22.0,True
2018,53,Devon Hall,3,OKC,Virginia,-0.2,-0.2,1,2020.0,PG,23.0,True
2018,54,Shake Milton,3,DAL,SMU,11.7,6.8999999999999995,4,2019.0,SG,22.0,True
2018,55,Arnoldas Kulboka,3,CHO,,0.0,0.0,1,2022.0,SF,21.0,True
2018,56,Ray Spalding,3,PHI,Louisville,0.1,0.1,2,2019.0,PF,21.0,True
2018,57,Kevin Hervey,3,OKC,UT Arlington,-0.1,-0.1,1,2020.0,PF,22.0,True
2018,58,Thomas Welsh,3,DEN,UCLA,0.1,0.1,1,2019.0,C,22.0,True
2018,59,George King,3,PHO,Colorado,-0.1,-0.1,2,2019.0,SF,25.0,True
2018,60,Kostas Antetokounmpo,3,PHI,Dayton,-0.2,-0.2,3,2019.0,PF,21.0,True
2019,1,Zion Williamson,1,NOP,Duke,30.3,14.299999999999999,3,2020.0,PF,19.0,True
2019,2,Ja Morant,1,MEM,Murray State,24.3,19.7,4,2020.0,PG,20.0,True
2019,3,RJ Barrett,1,NYK,Duke,17.3,8.1,4,2020.0,SG,19.0,True
2019,4,De'Andre Hunter,1,LAL,Virginia,13.1,5.4,4,2020.0,SF,22.0,True
2019,5,Darius Garland,1,CLE,Vanderbilt,27.1,13.8,4,2020.0,SG,20.0,True
2019,6,Jarrett Culver,1,PHO,Texas Tech,-0.1,-0.1,4,2020.0,SG,20.0,True
2019,7,Coby White,1,CHI,UNC,19.9,8.8,4,2020.0,PG,19.0,True
2019,8,Jaxson Hayes,1,ATL,Texas,25.1,14.0,4,2020.0,C,19.0,True
2019,9,Rui Hachimura,1,WAS,Gonzaga,18.7,7.1,4,2020.0,PF,21.0,True
2019,10,Cam Reddish,1,ATL,Duke,3.3,1.9,4,2020.0,SF,20.0,True
2019,11,Cameron Johnson,1,MIN,UNC,26.6,14.4,4,2020.0,PF,23.0,True
2019,12,P.J. Washington,1,CHO,Kentucky,16.5,10.7,4,2020.0,PF,21.0,True
2019,13,Tyler Herro,1,MIA,Kentucky,22.3,10.6,4,2020.0,SG,20.0,True
2019,14,Romeo Langford,1,BOS,Indiana,2.0,2.0,4,2020.0,SG,20.0,True
2019,15,Sekou Doumbouya,1,DET,,-0.4,-0.4,3,2020.0,PF,19.0,True
2019,16,Chuma Okeke,1,ORL,Auburn,5.0,4.2,3,2021.0,PF,21.0,True
2019,17,Nickeil Alexander-Walker,1,BRK,Virginia Tech,16.5,1.7000000000000002,4,2020.0,SG,21.0,True
2019,18,Goga Bitadze,1,IND,,19.3,5.4,4,2020.0,C,20.0,True
2019,19,Luka Šamanić,1,SAS,,0.0,0.30000000000000004,3,2020.0,PF,20.0,True
2019,20,Matisse Thybulle,1,BOS,Washington,15.4,10.9,4,2020.0,SG,22.0,True
2019,21,Brandon Clarke,1,OKC,Gonzaga,24.6,20.0,4,2020.0,PF,23.0,True
2019,22,Grant Williams,1,BOS,Tennessee,17.4,12.2,4,2020.0,PF,21.0,True
2019,23,Darius Bazley,1,UTA,,3.1,2.9000000000000004,4,2020.0,PF,19.0,True
2019,24,Ty Jerome,1,PHI,Virginia,11.2,3.9000000000000004,4,2020.0,SG,22.0,True
2019,25,Nassir Little,1,POR,UNC,4.7,4.1,4,2020.0,PF,19.0,True
2019,26,Dylan Windler,1,CLE,Belmont,1.6,1.3,3,2021.0,SF,23.0,True
2019,27,Mfiondu Kabengele,1,BRK,Florida State,0.4,0.5,3,2020.0,C,22.0,True
2019,28,Jordan Poole,1,GSW,Michigan,11.4,9.9,4,2020.0,SG,20.0,True
2019,29,Keldon Johnson,1,SAS,Kentucky,23.2,10.600000000000001,4,2020.0,SF,20.0,True
2019,30,Kevin Porter Jr.,1,MIL,USC,9.0,4.0,4,2020.0,SF,19.0,True
2019,31,Nic Claxton,3,BRK,Georgia,30.9,15.1,4,2020.0,C,20.0,True
2019,32,KZ Okpala,3,PHO,Stanford,1.0,1.0,4,2020.0,PF,20.0,True
2019,33,Carsen Edwards,3,PHI,Purdue,0.3,0.29999999999999993,3,2020.0,SG,21.0,True
2019,34,Bruno Fernando,3,PHI,Maryland,3.8,2.0,4,2020.0,C,21.0,True
2019,35,Didi Louzada,3,ATL,,-0.1,-0.1,2,2021.0,SF,20.0,True
2019,36,Cody Martin,3,CHO,Nevada,7.1,6.1,4,2020.0,SF,24.0,True
2019,37,Deividas Sirvydis,3,DAL,,-0.1,-0.1,2,2021.0,SG,19.0,True
2019,38,Daniel Gafford,3,CHI,Arkansas,35.2,17.5,4,2020.0,C,21.0,True
2019,39,Alen Smailagić,3,NOP,,0.3,0.2,2,2020.0,C,19.0,True
2019,40,Justin James,3,SAC,Wyoming,0.3,0.2,2,2020.0,SF,23.0,True
2019,41,Eric Paschall,3,GSW,Villanova,5.0,5.0,3,2020.0,PF,23.0,True
2019,42,Admiral Schofield,3,PHI,Tennessee,1.2,1.2000000000000002,3,2020.0,PF,22.0,True
2019,43,Jaylen Nowell,3,MIN,Washington,4.7,4.8999999999999995,4,2020.0,SG,20.0,True
2019,44,Bol Bol,3,MIA,Oregon,5.0,2.5,4,2020.0,PF,20.0,True
2019,45,Isaiah Roby,3,DET,Nebraska,4.0,4.1,4,2020.0,PF,21.0,True
2019,46,Talen Horton-Tucker,3,ORL,Iowa State,6.0,4.1000000000000005,4,2020.0,SG,19.0,True
2019,47,Ignas Brazdeikis,3,SAC,Michigan,0.4,0.5,3,2020.0,SF,21.0,True
2019,48,Terance Mann,3,LAC,Florida State,23.3,14.3,4,2020.0,SF,23.0,True
2019,49,Quinndary Weatherspoon,3,SAS,Mississippi State,0.2,0.2,3,2020.0,SG,23.0,True
2019,50,Jarrell Brantley,3,IND,College of Charleston,0.6,0.6,3,2020.0,PF,23.0,True
2019,51,Tremont Waters,3,BOS,LSU,0.1,0.10000000000000003,3,2020.0,PG,22.0,True
2019,52,Jalen McDaniels,3,CHO,San Diego State,5.3,6.1,4,2020.0,SF,22.0,True
2019,53,Justin Wright-Foreman,3,UTA,Hofstra,0.0,0.0,1,2020.0,PG,22.0,True
2019,54,Marial Shayok,3,PHI,Iowa State,-0.1,-0.1,1,2020.0,SG,24.0,True
2019,55,Kyle Guy,3,NYK,Virginia,0.1,0.0,3,2020.0,SG,22.0,True
2019,56,Jaylen Hands,3,LAC,UCLA,,0.0,0,,,,False
2019,57,Jordan Bone,3,NOP,Tennessee,0.1,0.1,2,2020.0,PG,22.0,True
2019,58,Miye Oni,3,GSW,Yale,1.0,1.0,3,2020.0,SF,22.0,True
2019,59,Dewan Hernandez,3,TOR,Miami (FL),0.0,0.0,1,2020.0,C,23.0,True
2019,60,Vanja Marinković,3,SAC,,,0.0,0,,,,False
2020,1,Anthony Edwards,1,MIN,Georgia,31.4,16.4,4,2021.0,SG,19.0,True
2020,2,James Wiseman,1,GSW,Memphis,4.3,4.2,3,2021.0,C,19.0,True
2020,3,LaMelo Ball,1,CHO,,19.8,11.5,4,2021.0,PG,19.0,True
2020,4,Patrick Williams,1,CHI,Florida State,8.3,8.1,4,2021.0,PF,19.0,True
2020,5,Isaac Okoro,1,CLE,Auburn,18.2,13.5,4,2021.0,SG,20.0,True
2020,6,Onyeka Okongwu,1,ATL,USC,30.9,17.7,4,2021.0,C,20.0,True
2020,7,Killian Hayes,1,DET,,-0.4,-0.40000000000000013,4,2021.0,PG,19.0,True
2020,8,Obi Toppin,1,NYK,Dayton,17.7,12.3,4,2021.0,PF,22.0,True
2020,9,Deni Avdija,1,WAS,,21.7,9.1,4,2021.0,SF,20.0,True
2020,10,Jalen Smith,1,PHO,Maryland,14.6,9.2,4,2021.0,PF,20.0,True
2020,11,Devin Vassell,1,SAS,Florida State,16.8,9.6,4,2021.0,SF,20.0,True
2020,12,Tyrese Haliburton,1,SAC,Iowa State,37.6,27.1,4,2021.0,PG,20.0,True
2020,13,Kira Lewis Jr.,1,NOP,Alabama,1.3,1.4,4,2021.0,PG,19.0,True
2020,14,Aaron Nesmith,1,BOS,Vanderbilt,11.2,7.6,4,2021.0,SF,21.0,True
2020,15,Cole Anthony,1,ORL,UNC,10.5,8.9,4,2021.0,PG,20.0,True
2020,16,Isaiah Stewart,1,POR,Washington,19.5,11.1,4,2021.0,C,19.0,True
2020,17,Aleksej Pokusevski,1,MIN,,-0.2,-0.09999999999999998,4,2021.0,PF,19.0,True
2020,18,Josh Green,1,DAL,Arizona,11.1,7.7,4,2021.0,SG,20.0,True
2020,19,Saddiq Bey,1,BRK,Villanova,20.0,14.7,4,2021.0,SF,21.0,True
2020,20,Precious Achiuwa,1,MIA,Memphis,14.8,9.4,4,2021.0,PF,21.0,True
2020,21,Tyrese Maxey,1,PHI,Kentucky,35.1,22.7,4,2021.0,SG,20.0,True
2020,22,Zeke Nnaji,1,DEN,Arizona,7.5,5.5,4,2021.0,PF,20.0,True
2020,23,Leandro Bolmaro,1,NYK,,-0.3,-0.3,2,2022.0,SF,20.0,True
2020,24,R.J. Hampton,1,MIL,,0.8,0.7999999999999999,4,2021.0,SG,19.0,True
2020,25,Immanuel Quickley,1,OKC,Kentucky,27.9,18.8,4,2021.0,PG,21.0,True
2020,26,Payton Pritchard,1,BOS,Oregon,29.4,12.3,4,2021.0,SG,23.0,True
2020,27,Udoka Azubuike,1,UTA,Kansas,2.0,1.9,4,2021.0,C,21.0,True
2020,28,Jaden McDaniels,1,LAL,Washington,23.1,11.6,4,2021.0,PF,20.0,True
2020,29,Malachi Flynn,1,TOR,San Diego State,2.9,2.8,4,2021.0,PG,22.0,True
2020,30,Desmond Bane,1,BOS,TCU,33.0,19.0,4,2021.0,SG,22.0,True
2020,31,Tyrell Terry,3,DAL,Stanford,0.0,-0.1,2,2021.0,PG,20.0,True
2020,32,Vernon Carey Jr.,3,CHO,Duke,0.2,0.30000000000000004,3,2021.0,C,19.0,True
2020,33,Daniel Oturu,3,MIN,Minnesota,0.3,0.4,2,2021.0,C,21.0,True
2020,34,Théo Maledon,3,PHI,,-0.2,-0.19999999999999996,4,2021.0,PG,19.0,True
2020,35,Xavier Tillman Sr.,3,SAC,Michigan State,10.3,10.3,4,2021.0,PF,22.0,True
2020,36,Tyler Bey,3,PHI,Colorado,0.0,0.0,1,2021.0,SF,22.0,True
2020,37,Vít Krejčí,3,WAS,,6.9,1.2999999999999998,3,2022.0,SG,20.0,True
2020,38,Saben Lee,3,UTA,Vanderbilt,3.5,3.5,4,2021.0,PG,21.0,True
2020,39,Elijah Hughes,3,NOP,Syracuse,-0.4,-0.4,2,2021.0,SF,22.0,True
2020,40,Robert Woodard II,3,MEM,Mississippi State,-0.1,-0.1,2,2021.0,SF,21.0,True
2020,41,Tre Jones,3,SAS,Duke,20.3,11.6,4,2021.0,PG,21.0,True
2020,42,Nick Richards,3,NOP,Kentucky,13.9,10.3,4,2021.0,PF,23.0,True
2020,43,Jahmi'us Ramsey,3,SAC,Texas Tech,-0.1,0.0,3,2021.0,SG,19.0,True
