draft_year,pick,player,bbref_id,has_page,has_college_stats,college_season,school,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct
2015,50,Marcus Eriksson,eriksma01,True,False,,,,,,,,,,
2015,51,Tyler Harvey,harvety01,True,True,2014-15,EWASHINGTN,32.0,36.9,23.1,3.6,2.6,0.469,0.431,0.852
2015,52,Satnam Singh,singhsa01,True,False,,,,,,,,,,
2015,53,Sir'Dominic Pointer,pointsi01,True,True,2014-15,STJOHNS,33.0,34.6,13.7,7.7,3.0,0.524,0.08,0.725
2015,54,Dani Díez,diezda01,True,False,,,,,,,,,,
2015,55,Cady Lalanne,lalanca01,True,True,2014-15,UMASS,32.0,29.0,11.6,9.5,0.3,0.552,0.167,0.636
2015,56,Branden Dawson,dawsobr01,True,True,2014-15,MICHIGANST,35.0,30.1,11.9,9.1,1.7,0.535,,0.49
2015,57,Nikola Radičević,radicni01,True,False,,,,,,,,,,
2015,58,J.P. Tokoto,tokotjp01,True,True,2014-15,UNC,38.0,29.1,8.3,5.6,4.3,0.428,0.375,0.615
2015,59,Dimitrios Agravanis,agravdi01,True,False,,,,,,,,,,
2015,60,Luka Mitrović,mitrolu01,True,False,,,,,,,,,,
2016,1,Ben Simmons,simmobe01,True,True,2015-16,LSU,33.0,34.9,19.2,11.8,4.8,0.56,0.333,0.67
2016,2,Brandon Ingram,ingrabr01,True,True,2015-16,DUKE,36.0,34.6,17.3,6.8,2.0,0.442,0.41,0.682
2016,3,Jaylen Brown,brownja02,True,True,2015-16,CALIFORNIA,34.0,27.6,14.6,5.4,2.0,0.431,0.294,0.654
2016,4,Dragan Bender,bendedr01,True,False,,,,,,,,,,
2016,5,Kris Dunn,dunnkr01,True,True,2015-16,PROVIDENCE,33.0,33.0,16.4,5.3,6.2,0.448,0.372,0.695
2016,6,Buddy Hield,hieldbu01,True,True,2015-16,OKLAHOMA,37.0,35.4,25.0,5.7,2.0,0.501,0.457,0.88
2016,7,Jamal Murray,murraja01,True,True,2015-16,KENTUCKY,36.0,35.2,20.0,5.2,2.2,0.454,0.408,0.783
2016,8,Marquese Chriss,chrisma01,True,True,2015-16,WASHINGTON,34.0,24.9,13.7,5.4,0.8,0.53,0.35,0.682
2016,9,Jakob Poeltl,poeltja01,True,True,2015-16,UTAH,36.0,30.4,17.2,9.1,1.9,0.646,,0.689
2016,10,Thon Maker,makerth01,True,False,,,,,,,,,,
2016,11,Domantas Sabonis,sabondo01,True,True,2015-16,GONZAGA,36.0,31.9,17.6,11.8,1.8,0.611,0.357,0.769
2016,12,Taurean Prince,princta02,True,True,2015-16,BAYLOR,34.0,30.6,15.9,6.1,2.3,0.432,0.361,0.774
2016,13,Georgios Papagiannis,papagge01,True,False,,,,,,,,,,
2016,14,Denzel Valentine,valende01,True,True,2015-16,MICHIGANST,31.0,33.0,19.2,7.5,7.8,0.462,0.444,0.853
2016,15,Juancho Hernangómez,hernaju01,True,False,,,,,,,,,,
2016,16,Guerschon Yabusele,yabusgu01,True,False,,,,,,,,,,
2016,17,Wade Baldwin,baldwwa01,True,True,2015-16,VANDY,33.0,30.4,14.1,4.0,5.2,0.427,0.406,0.799
2016,18,Henry Ellenson,ellenhe01,True,True,2015-16,MARQUETTE,33.0,33.5,17.0,9.7,1.8,0.446,0.288,0.749
2016,19,Malik Beasley,beaslma01,True,True,2015-16,FLORIDAST,34.0,29.8,15.6,5.3,1.5,0.471,0.387,0.813
2016,20,Caris LeVert,leverca01,True,True,2015-16,MICHIGAN,15.0,30.9,16.5,5.3,4.9,0.506,0.446,0.794
2016,21,DeAndre' Bembry,bembrde01,True,True,2015-16,STJOSEPHS,36.0,37.3,17.4,7.8,4.5,0.479,0.266,0.657
2016,22,Malachi Richardson,richama01,True,True,2015-16,SYRACUSE,37.0,34.4,13.4,4.3,2.1,0.369,0.353,0.72
2016,23,Ante Žižić,zizican01,True,False,,,,,,,,,,
2016,24,Timothé Luwawu-Cabarrot,luwawti01,True,False,,,,,,,,,,
2016,25,Brice Johnson,johnsbr02,True,True,2015-16,UNC,40.0,28.0,17.0,10.4,1.5,0.614,,0.783
2016,26,Furkan Korkmaz,korkmfu01,True,False,,,,,,,,,,
2016,27,Pascal Siakam,siakapa01,True,True,2015-16,NMSTATE,34.0,34.6,20.3,11.6,1.7,0.539,0.2,0.678
2016,28,Skal Labissière,labissk01,True,True,2015-16,KENTUCKY,36.0,15.8,6.6,3.1,0.3,0.516,0.0,0.661
2016,29,Dejounte Murray,murrade01,True,True,2015-16,WASHINGTON,34.0,33.5,16.1,6.0,4.4,0.416,0.288,0.663
2016,30,Damian Jones,jonesda03,True,True,2015-16,VANDY,33.0,26.2,13.9,6.9,1.2,0.59,0.0,0.536
2016,31,Deyonta Davis,davisde01,True,True,2015-16,MICHIGANST,35.0,18.6,7.5,5.5,0.7,0.598,,0.605
2016,32,Ivica Zubac,zubaciv01,True,False,,,,,,,,,,
2016,33,Cheick Diallo,diallch01,True,True,2015-16,KANSAS,27.0,7.5,3.0,2.5,0.0,0.569,,0.556
2016,34,Tyler Ulis,ulisty01,True,True,2015-16,KENTUCKY,35.0,36.8,17.3,3.0,7.0,0.434,0.344,0.856
2016,35,Rade Zagorac,zagorra01,True,False,,,,,,,,,,
2016,36,Malcolm Brogdon,brogdma01,True,True,2015-16,VIRGINIA,37.0,34.1,18.2,4.1,3.1,0.457,0.391,0.897
2016,37,Chinanu Onuaku,onuakch01,True,True,2015-16,LOUISVILLE,31.0,24.6,9.9,8.5,1.6,0.62,0.0,0.589
2016,38,Patrick McCaw,mccawpa01,True,True,2015-16,UNLV,33.0,33.7,14.7,5.1,3.9,0.465,0.366,0.774
2016,39,David Michineau,michida01,True,False,,,,,,,,,,
2016,40,Diamond Stone,stonedi01,True,True,2015-16,MARYLAND,35.0,23.1,12.5,5.4,0.4,0.568,,0.761
2016,41,Stephen Zimmerman,zimmest01,True,True,2015-16,UNLV,26.0,26.2,10.5,8.7,0.8,0.477,0.294,0.624
2016,42,Isaiah Whitehead,whiteis01,True,True,2015-16,SETONHALL,34.0,32.3,18.2,3.6,5.1,0.379,0.365,0.76
2016,43,Zhou Qi,qizh01,True,False,,,,,,,,,,
2016,44,Isaïa Cordinier,cordiis01,True,False,,,,,,,,,,
2016,45,Demetrius Jackson,jacksde01,True,True,2015-16,NOTREDAME,35.0,36.0,15.8,3.5,4.7,0.451,0.331,0.813
2016,46,A.J. Hammons,hammoaj01,True,True,2015-16,PURDUE,33.0,24.6,15.0,8.2,1.1,0.592,0.545,0.709
2016,47,Jake Layman,laymaja01,True,True,2015-16,MARYLAND,36.0,30.9,11.6,5.3,1.1,0.5,0.396,0.832
2016,48,Paul Zipser,zipsepa01,True,False,,,,,,,,,,
2016,49,Michael Gbinije,gbinimi01,True,True,2015-16,SYRACUSE,37.0,37.9,17.5,4.1,4.3,0.461,0.391,0.663
2016,50,Georges Niang,niangge01,True,True,2015-16,IOWAST,35.0,33.2,20.5,6.2,3.3,0.546,0.392,0.807
2016,51,Ben Bentil,bentibe01,True,True,2015-16,PROVIDENCE,35.0,34.2,21.1,7.7,1.1,0.462,0.329,0.782
2016,52,Joel Bolomboy,bolomjo01,True,True,2015-16,WEBERST,33.0,31.5,17.1,12.6,1.1,0.573,0.364,0.697
2016,53,Petr Cornelie,cornepe01,True,False,,,,,,,,,,
2016,54,Kay Felder,feldeka01,True,True,2015-16,OAKLAND,35.0,36.7,24.4,4.3,9.3,0.44,0.355,0.848
2016,55,Marcus Paige,paigema01,True,True,2015-16,UNC,34.0,31.6,12.6,2.5,3.8,0.398,0.356,0.774
2016,56,Daniel Hamilton,hamilda02,True,True,2015-16,UCONN,36.0,31.9,12.5,8.9,4.7,0.387,0.331,0.86
2016,57,Wang Zhelin,sheliwa01,True,False,,,,,,,,,,
2016,58,Abdel Nader,naderab01,True,True,2015-16,IOWAST,35.0,31.1,12.9,5.0,1.5,0.478,0.371,0.736
2016,59,Isaiah Cousins,cousiis01,True,True,2015-16,OKLAHOMA,37.0,33.3,12.6,4.5,4.5,0.406,0.411,0.67
2016,60,Tyrone Wallace,wallaty01,True,True,2015-16,CALIFORNIA,28.0,32.2,15.3,5.3,4.4,0.44,0.298,0.649
2017,1,Markelle Fultz,fultzma01,True,True,2016-17,WASHINGTON,25.0,35.7,23.2,5.7,5.9,0.476,0.413,0.649
2017,2,Lonzo Ball,balllo01,True,True,2016-17,UCLA,36.0,35.1,14.6,6.0,7.6,0.551,0.412,0.673
2017,3,Jayson Tatum,tatumja01,True,True,2016-17,DUKE,29.0,33.3,16.8,7.3,2.1,0.452,0.342,0.849
2017,4,Josh Jackson,jacksjo02,True,True,2016-17,KANSAS,35.0,30.8,16.3,7.4,3.0,0.513,0.378,0.566
2017,5,De'Aaron Fox,foxde01,True,True,2016-17,KENTUCKY,36.0,29.6,16.7,4.0,4.6,0.479,0.246,0.736
2017,6,Jonathan Isaac,isaacjo01,True,True,2016-17,FLORIDAST,32.0,26.2,12.0,7.8,1.2,0.508,0.348,0.78
2017,7,Lauri Markkanen,markkla01,True,True,2016-17,ARIZONA,37.0,30.8,15.6,7.2,0.9,0.492,0.423,0.835
2017,8,Frank Ntilikina,ntilila01,True,False,,,,,,,,,,
2017,9,Dennis Smith Jr.,smithde03,True,True,2016-17,NCSTATE,32.0,34.8,18.1,4.6,6.2,0.455,0.359,0.715
2017,10,Zach Collins,colliza01,True,True,2016-17,GONZAGA,39.0,17.3,10.0,5.9,0.4,0.652,0.476,0.743
2017,11,Malik Monk,monkma01,True,True,2016-17,KENTUCKY,38.0,32.1,19.8,2.5,2.3,0.45,0.397,0.822
2017,12,Luke Kennard,kennalu01,True,True,2016-17,DUKE,37.0,35.5,19.5,5.1,2.5,0.489,0.438,0.856
2017,13,Donovan Mitchell,mitchdo01,True,True,2016-17,LOUISVILLE,34.0,32.3,15.6,4.9,2.7,0.408,0.354,0.806
2017,14,Bam Adebayo,adebaba01,True,True,2016-17,KENTUCKY,38.0,30.1,13.0,8.0,0.8,0.599,,0.653
2017,15,Justin Jackson,jacksju01,True,True,2016-17,UNC,40.0,32.0,18.3,4.7,2.8,0.443,0.37,0.748
2017,16,Justin Patton,pattoju01,True,True,2016-17,CREIGHTON,35.0,25.3,12.9,6.2,1.2,0.676,0.533,0.517
2017,17,D.J. Wilson,wilsodj01,True,True,2016-17,MICHIGAN,38.0,30.4,11.0,5.3,1.3,0.538,0.373,0.833
2017,18,T.J. Leaf,leaftj01,True,True,2016-17,UCLA,35.0,29.9,16.3,8.2,2.4,0.617,0.466,0.679
2017,19,John Collins,collijo01,True,True,2016-17,WAKE,33.0,26.6,19.2,9.8,0.5,0.622,0.0,0.745
2017,20,Harry Giles,gilesha01,True,True,2016-17,DUKE,26.0,11.5,3.9,3.8,0.3,0.577,,0.5
2017,21,Terrance Ferguson,fergute01,True,False,,,,,,,,,,
2017,22,Jarrett Allen,allenja01,True,True,2016-17,TEXAS,33.0,32.2,13.4,8.4,0.8,0.566,0.0,0.564
2017,23,OG Anunoby,anunoog01,True,True,2016-17,INDIANA,16.0,25.1,11.1,5.4,1.4,0.557,0.311,0.563
2017,24,Tyler Lydon,lydonty01,True,True,2016-17,SYRACUSE,34.0,36.1,13.2,8.6,2.1,0.473,0.395,0.836
2017,25,Anžejs Pasečņiks,pasecan01,True,False,,,,,,,,,,
2017,26,Caleb Swanigan,swanica01,True,True,2016-17,PURDUE,35.0,32.5,18.5,12.5,3.1,0.527,0.447,0.781
2017,27,Kyle Kuzma,kuzmaky01,True,True,2016-17,UTAH,29.0,30.8,16.4,9.3,2.4,0.504,0.321,0.669
2017,28,Tony Bradley,bradlto01,True,True,2016-17,UNC,38.0,14.6,7.1,5.1,0.6,0.573,,0.619
2017,29,Derrick White,whitede01,True,True,2016-17,COLORADO,34.0,32.8,18.1,4.1,4.4,0.507,0.396,0.813
2017,30,Josh Hart,hartjo01,True,True,2016-17,VILLANOVA,36.0,33.1,18.7,6.4,2.9,0.51,0.404,0.747
2017,31,Frank Jackson,jacksfr01,True,True,2016-17,DUKE,36.0,24.9,10.9,2.5,1.7,0.473,0.395,0.755
2017,32,Davon Reed,reedda01,True,True,2016-17,MIAMIFL,33.0,35.3,14.9,4.8,2.4,0.433,0.397,0.833
2017,33,Wes Iwundu,iwundwe01,True,True,2016-17,KANSASST,35.0,31.4,13.0,6.3,3.5,0.481,0.376,0.767
2017,34,Frank Mason III,masonfr01,True,True,2016-17,KANSAS,36.0,36.1,20.9,4.2,5.2,0.49,0.471,0.794
2017,35,Ivan Rabb,rabbiv01,True,True,2016-17,CALIFORNIA,31.0,32.6,14.0,10.5,1.5,0.484,0.4,0.663
2017,36,Jonah Bolden,boldejo01,True,True,2015-16,UCLA,31.0,21.7,4.6,4.8,1.1,0.415,0.25,0.733
2017,37,Semi Ojeleye,ojelese01,True,True,2016-17,SMETHODIST,35.0,34.1,19.0,6.9,1.5,0.487,0.424,0.785
2017,38,Jordan Bell,belljo01,True,True,2016-17,OREGON,39.0,28.8,10.9,8.8,1.8,0.636,0.214,0.701
2017,39,Jawun Evans,evansja01,True,True,2016-17,OKSTATE,32.0,29.3,19.2,3.4,6.4,0.438,0.379,0.812
2017,40,Dwayne Bacon,bacondw01,True,True,2016-17,FLORIDAST,35.0,28.8,17.2,4.2,1.7,0.452,0.333,0.754
2017,41,Tyler Dorsey,dorsety01,True,True,2016-17,OREGON,39.0,30.0,14.6,3.5,1.7,0.467,0.423,0.755
2017,42,Thomas Bryant,bryanth01,True,True,2016-17,INDIANA,34.0,28.1,12.6,6.6,1.5,0.519,0.383,0.73
2017,43,Isaiah Hartenstein,harteis01,True,False,,,,,,,,,,
2017,44,Damyean Dotson,dotsoda01,True,True,2016-17,HOUSTON,32.0,34.3,17.4,6.9,1.1,0.47,0.443,0.83
2017,45,Dillon Brooks,brookdi01,True,True,2016-17,OREGON,35.0,25.3,16.1,3.2,2.7,0.488,0.401,0.754
2017,46,Sterling Brown,brownst02,True,True,2016-17,SMETHODIST,35.0,32.7,13.4,6.5,3.0,0.459,0.449,0.791
2017,47,Ike Anigbogu,anigbik01,True,True,2016-17,UCLA,29.0,13.0,4.7,4.0,0.2,0.564,,0.535
2017,48,Sindarius Thornwell,thornsi01,True,True,2016-17,SCAROLINA,31.0,33.9,21.4,7.1,2.8,0.444,0.392,0.83
2017,49,Vlatko Čančar,cancavl01,True,False,,,,,,,,,,
2017,50,Mathias Lessort,lessoma01,True,False,,,,,,,,,,
2017,51,Monte Morris,morrimo01,True,True,2016-17,IOWAST,35.0,35.3,16.4,4.8,6.2,0.465,0.378,0.802
2017,52,Edmond Sumner,sumneed01,True,True,2016-17,XAVIER,21.0,33.1,15.0,4.3,5.0,0.479,0.273,0.735
2017,53,Kadeem Allen,allenka01,True,True,2016-17,ARIZONA,34.0,30.0,9.8,4.0,3.0,0.453,0.427,0.741
2017,54,Alec Peters,peteral01,True,True,2016-17,VALPO,29.0,35.1,23.0,10.1,2.2,0.466,0.363,0.887
2017,55,Nigel Williams-Goss,willini01,True,True,2016-17,GONZAGA,38.0,32.8,16.8,6.0,4.7,0.486,0.368,0.867
2017,56,Jabari Bird,birdja01,True,True,2016-17,CALIFORNIA,27.0,32.0,14.3,4.7,1.0,0.44,0.365,0.764
2017,57,Sasha Vezenkov,vezenal01,True,False,,,,,,,,,,
2017,58,Ognjen Jaramaz,jaramog01,True,False,,,,,,,,,,
2017,59,Jaron Blossomgame,blossja01,True,True,2016-17,CLEMSON,33.0,34.3,17.7,6.3,1.5,0.499,0.255,0.714
2017,60,Alpha Kaba,kabaal01,True,False,,,,,,,,,,
2018,1,Deandre Ayton,aytonde01,True,True,2017-18,ARIZONA,35.0,33.5,20.1,11.6,1.6,0.612,0.343,0.733
2018,2,Marvin Bagley III,baglema01,True,True,2017-18,DUKE,33.0,33.9,21.0,11.1,1.5,0.614,0.397,0.627
2018,3,Luka Dončić,doncilu01,True,False,,,,,,,,,,
2018,4,Jaren Jackson Jr.,jacksja02,True,True,2017-18,MICHIGANST,35.0,21.8,10.9,5.8,1.1,0.513,0.396,0.797
2018,5,Trae Young,youngtr01,True,True,2017-18,OKLAHOMA,32.0,35.4,27.4,3.9,8.7,0.422,0.36,0.861
2018,6,Mo Bamba,bambamo01,True,True,2017-18,TEXAS,30.0,30.2,12.9,10.5,0.5,0.541,0.275,0.681
2018,7,Wendell Carter Jr.,cartewe01,True,True,2017-18,DUKE,37.0,26.9,13.5,9.1,2.0,0.561,0.413,0.738
2018,8,Collin Sexton,sextoco01,True,True,2017-18,ALABAMA,33.0,29.9,19.2,3.8,3.6,0.447,0.336,0.778
2018,9,Kevin Knox,knoxke01,True,True,2017-18,KENTUCKY,37.0,32.4,15.6,5.4,1.4,0.445,0.341,0.774
2018,10,Mikal Bridges,bridgmi01,True,True,2017-18,VILLANOVA,40.0,32.1,17.7,5.3,1.9,0.514,0.435,0.851
2018,11,Shai Gilgeous-Alexander,gilgesh01,True,True,2017-18,KENTUCKY,37.0,33.7,14.4,4.1,5.1,0.485,0.404,0.817
2018,12,Miles Bridges,bridgmi02,True,True,2017-18,MICHIGANST,34.0,31.4,17.1,7.0,2.7,0.457,0.364,0.853
2018,13,Jerome Robinson,robinje01,True,True,2017-18,BOSTONCOLL,35.0,36.0,20.7,3.6,3.3,0.485,0.409,0.83
2018,14,Michael Porter Jr.,portemi01,True,True,2017-18,MISSOURI,3.0,17.7,10.0,6.7,0.3,0.333,0.3,0.778
2018,15,Troy Brown Jr.,browntr01,True,True,2017-18,OREGON,35.0,31.2,11.3,6.2,3.2,0.444,0.291,0.743
2018,16,Zhaire Smith,smithzh01,True,True,2017-18,TXTECH,37.0,28.4,11.3,5.0,1.8,0.556,0.45,0.717
2018,17,Donte DiVincenzo,divindo01,True,True,2017-18,VILLANOVA,40.0,29.3,13.4,4.8,3.5,0.481,0.401,0.71
2018,18,Lonnie Walker IV,walkelo01,True,True,2017-18,MIAMIFL,32.0,27.8,11.5,2.6,1.9,0.415,0.346,0.738
2018,19,Kevin Huerter,huertke01,True,True,2017-18,MARYLAND,32.0,34.4,14.8,5.0,3.4,0.503,0.417,0.758
2018,20,Josh Okogie,okogijo01,True,True,2017-18,GATECH,24.0,36.4,18.2,6.3,2.5,0.416,0.38,0.821
2018,21,Grayson Allen,allengr01,True,True,2017-18,DUKE,37.0,35.6,15.5,3.3,4.6,0.418,0.37,0.85
2018,22,Chandler Hutchison,hutchch01,True,True,2017-18,BOISEST,31.0,31.0,20.0,7.7,3.5,0.475,0.359,0.728
2018,23,Aaron Holiday,holidaa01,True,True,2017-18,UCLA,33.0,37.7,20.3,3.7,5.8,0.461,0.429,0.828
2018,24,Anfernee Simons,simonan01,True,False,,,,,,,,,,
2018,25,Moritz Wagner,wagnemo01,True,True,2017-18,MICHIGAN,39.0,27.6,14.6,7.1,0.8,0.528,0.394,0.694
2018,26,Landry Shamet,shamela01,True,True,2017-18,WICHITAST,32.0,31.7,14.9,3.2,5.2,0.489,0.442,0.825
2018,27,Robert Williams,williro04,True,True,2017-18,TEXASAM,30.0,25.6,10.4,9.2,1.4,0.632,0.0,0.471
2018,28,Jacob Evans,evansja02,True,True,2017-18,CINCY,36.0,30.8,13.0,4.7,3.1,0.427,0.37,0.754
2018,29,Džanan Musa,musadz01,True,False,,,,,,,,,,
2018,30,Omari Spellman,spellom01,True,True,2017-18,VILLANOVA,40.0,28.1,10.9,8.0,0.8,0.476,0.433,0.7
2018,31,Elie Okobo,okoboel01,True,False,,,,,,,,,,
2018,32,Jevon Carter,carteje01,True,True,2017-18,WVIRGINIA,37.0,35.5,17.3,4.6,6.6,0.422,0.393,0.858
2018,33,Jalen Brunson,brunsja01,True,True,2017-18,VILLANOVA,40.0,31.8,18.9,3.1,4.6,0.521,0.408,0.802
2018,34,Devonte' Graham,grahade01,True,True,2017-18,KANSAS,39.0,37.8,17.3,4.0,7.2,0.4,0.406,0.827
2018,35,Melvin Frazier,frazime01,True,True,2017-18,TULANE,30.0,34.4,15.9,5.6,2.9,0.556,0.385,0.712
2018,36,Mitchell Robinson,robinmi01,True,False,,,,,,,,,,
2018,37,Gary Trent Jr.,trentga02,True,True,2017-18,DUKE,37.0,33.9,14.5,4.2,1.4,0.415,0.402,0.876
2018,38,Khyri Thomas,thomakh01,True,True,2017-18,CREIGHTON,33.0,31.7,15.1,4.4,2.8,0.538,0.411,0.788
2018,39,Isaac Bonga,bongais01,True,False,,,,,,,,,,
2018,40,Rodions Kurucs,kurucro01,True,False,,,,,,,,,,
2018,41,Jarred Vanderbilt,vandeja01,True,True,2017-18,KENTUCKY,14.0,17.0,5.9,7.9,1.0,0.426,0.0,0.632
2018,42,Bruce Brown,brownbr01,True,True,2017-18,MIAMIFL,19.0,33.7,11.4,7.1,4.0,0.415,0.267,0.629
2018,43,Justin Jackson,jacksju02,True,True,2017-18,MARYLAND,11.0,29.2,9.8,8.1,1.9,0.366,0.25,0.828
2018,44,Issuf Sanon,sanonis01,True,False,,,,,,,,,,
2018,45,Hamidou Diallo,diallha01,True,True,2017-18,KENTUCKY,37.0,24.8,10.0,3.6,1.2,0.428,0.338,0.616
2018,46,De'Anthony Melton,meltode01,True,True,2016-17,USC,36.0,27.0,8.3,4.7,3.5,0.437,0.284,0.706
2018,47,Svi Mykhailiuk,mykhasv01,True,True,2017-18,KANSAS,39.0,34.5,14.6,3.9,2.7,0.434,0.444,0.804
2018,48,Keita Bates-Diop,bateske01,True,True,2017-18,OHIOST,34.0,33.1,19.8,8.7,1.6,0.48,0.359,0.794
2018,49,Chimezie Metu,metuch01,True,True,2017-18,USC,34.0,31.0,15.7,7.4,1.6,0.523,0.3,0.73
2018,50,Alize Johnson,johnsal02,True,False,,,,,,,,,,
2018,51,Tony Carr,carrto01,True,True,2017-18,PENNST,37.0,35.4,19.6,4.9,5.0,0.408,0.433,0.799
2018,52,Vince Edwards,edwarvi01,True,True,2017-18,PURDUE,35.0,31.6,14.6,7.4,2.9,0.476,0.398,0.833
2018,53,Devon Hall,hallde01,True,True,2017-18,VIRGINIA,34.0,32.1,11.7,4.2,3.1,0.454,0.432,0.894
2018,54,Shake Milton,miltosh01,True,True,2017-18,SMETHODIST,22.0,36.4,18.0,4.7,4.4,0.449,0.434,0.847
2018,55,Arnoldas Kulboka,kulboar01,True,False,,,,,,,,,,
2018,56,Ray Spalding,spaldra01,True,True,2017-18,LOUISVILLE,36.0,27.6,12.3,8.7,1.3,0.543,0.263,0.64
2018,57,Kevin Hervey,herveke01,True,True,2017-18,UTARL,33.0,32.2,20.5,8.5,2.2,0.446,0.339,0.807
2018,58,Thomas Welsh,welshth01,True,True,2017-18,UCLA,33.0,33.2,12.6,10.8,1.4,0.485,0.402,0.828
2018,59,George King,kingge03,True,True,2017-18,COLORADO,32.0,28.5,12.9,7.8,1.1,0.445,0.395,0.782
2018,60,Kostas Antetokounmpo,antetko01,True,True,2017-18,DAYTON,29.0,15.1,5.2,2.9,0.4,0.574,0.133,0.516
2019,1,Zion Williamson,willizi01,True,True,2018-19,DUKE,33.0,30.0,22.6,8.9,2.1,0.68,0.338,0.64
2019,2,Ja Morant,moranja01,True,True,2018-19,MURRAYST,33.0,36.6,24.5,5.7,10.0,0.499,0.363,0.813
2019,3,RJ Barrett,barrerj01,True,True,2018-19,DUKE,38.0,35.3,22.6,7.6,4.3,0.454,0.308,0.665
2019,4,De'Andre Hunter,huntede01,True,True,2018-19,VIRGINIA,38.0,32.5,15.2,5.1,2.0,0.52,0.438,0.783
2019,5,Darius Garland,garlada01,True,True,2018-19,VANDY,5.0,27.8,16.2,3.8,2.6,0.537,0.478,0.75
2019,6,Jarrett Culver,culveja01,True,True,2018-19,TXTECH,38.0,32.5,18.5,6.4,3.7,0.461,0.304,0.707
2019,7,Coby White,whiteco01,True,True,2018-19,UNC,35.0,28.5,16.1,3.5,4.1,0.423,0.353,0.8
2019,8,Jaxson Hayes,hayesja02,True,True,2018-19,TEXAS,32.0,23.3,10.0,5.0,0.3,0.728,,0.74
2019,9,Rui Hachimura,hachiru01,True,True,2018-19,GONZAGA,37.0,30.2,19.7,6.5,1.5,0.591,0.417,0.739
2019,10,Cam Reddish,reddica01,True,True,2018-19,DUKE,36.0,29.7,13.5,3.7,1.9,0.356,0.333,0.772
2019,11,Cameron Johnson,johnsca02,True,True,2018-19,UNC,36.0,29.9,16.9,5.8,2.4,0.506,0.457,0.818
2019,12,P.J. Washington,washipj01,True,True,2018-19,KENTUCKY,35.0,29.3,15.2,7.5,1.8,0.522,0.423,0.663
2019,13,Tyler Herro,herroty01,True,True,2018-19,KENTUCKY,37.0,32.6,14.0,4.5,2.5,0.462,0.355,0.935
2019,14,Romeo Langford,langfro01,True,True,2018-19,INDIANA,32.0,34.1,16.5,5.4,2.3,0.448,0.272,0.722
2019,15,Sekou Doumbouya,doumbse01,True,False,,,,,,,,,,
2019,16,Chuma Okeke,okekech01,True,True,2018-19,AUBURN,38.0,29.1,12.0,6.8,1.9,0.496,0.387,0.722
2019,17,Nickeil Alexander-Walker,alexani01,True,True,2018-19,VATECH,34.0,34.3,16.2,4.1,4.0,0.474,0.374,0.778
2019,18,Goga Bitadze,bitadgo01,True,False,,,,,,,,,,
2019,19,Luka Šamanić,samanlu01,True,False,,,,,,,,,,
2019,20,Matisse Thybulle,thybuma01,True,True,2018-19,WASHINGTON,36.0,31.1,9.1,3.1,2.1,0.415,0.305,0.851
2019,21,Brandon Clarke,clarkbr01,True,True,2018-19,GONZAGA,37.0,28.1,16.9,8.6,1.9,0.687,0.267,0.694
2019,22,Grant Williams,willigr01,True,True,2018-19,TENNESSEE,37.0,31.9,18.8,7.5,3.2,0.564,0.326,0.819
2019,23,Darius Bazley,bazleda01,True,False,,,,,,,,,,
2019,24,Ty Jerome,jeromty01,True,True,2018-19,VIRGINIA,37.0,33.9,13.6,4.2,5.5,0.435,0.399,0.736
2019,25,Nassir Little,littlna01,True,True,2018-19,UNC,36.0,18.2,9.8,4.6,0.7,0.478,0.269,0.77
2019,26,Dylan Windler,windldy01,True,True,2018-19,BELMONT,33.0,33.2,21.3,10.8,2.5,0.54,0.429,0.847
2019,27,Mfiondu Kabengele,kabenmf01,True,True,2018-19,FLORIDAST,37.0,21.6,13.2,5.9,0.3,0.502,0.369,0.761
2019,28,Jordan Poole,poolejo01,True,True,2018-19,MICHIGAN,37.0,33.1,12.8,3.0,2.2,0.436,0.369,0.833
2019,29,Keldon Johnson,johnske04,True,True,2018-19,KENTUCKY,37.0,30.7,13.5,5.9,1.6,0.461,0.381,0.703
2019,30,Kevin Porter Jr.,porteke02,True,True,2018-19,USC,21.0,22.1,9.5,4.0,1.4,0.471,0.412,0.522
2019,31,Nic Claxton,claxtni01,True,True,2018-19,GEORGIA,32.0,31.6,13.0,8.6,1.8,0.46,0.281,0.641
2019,32,KZ Okpala,okpalkz01,True,True,2018-19,STANFORD,29.0,32.7,16.8,5.7,2.0,0.463,0.368,0.671
2019,33,Carsen Edwards,edwarca01,True,True,2018-19,PURDUE,36.0,35.4,24.3,3.6,2.9,0.394,0.355,0.837
2019,34,Bruno Fernando,fernabr01,True,True,2018-19,MARYLAND,34.0,30.0,13.6,10.6,2.0,0.607,0.3,0.779
2019,35,Didi Louzada,louzama01,True,False,,,,,,,,,,
2019,36,Cody Martin,martico01,True,True,2018-19,NEVADA,34.0,34.4,12.1,4.5,4.9,0.505,0.358,0.763
2019,37,Deividas Sirvydis,sirvyde01,True,False,,,,,,,,,,
2019,38,Daniel Gafford,gaffoda01,True,True,2018-19,ARKANSAS,32.0,28.7,16.9,8.7,0.7,0.66,,0.591
2019,39,Alen Smailagić,smailal01,True,False,,,,,,,,,,
2019,40,Justin James,jamesju01,True,True,2018-19,WYOMING,32.0,38.2,22.1,8.5,4.4,0.409,0.296,0.741
